"churn_prediction","feature_0","feature_1","feature_2","feature_3","feature_4","feature_5","feature_6","feature_7","feature_8","feature_9","feature_10","feature_11","feature_12","feature_13","feature_14","feature_15"
"no",-1.21825437199149,-0.269735403828262,1.22483906903993,-0.3928282452235,0.0762299424182596,-0.411453106493048,-0.251940370672173,9,2,1,0,1,0,2,8,3
"no",-0.464862550549298,-0.395854871915378,-0.938002702914707,-0.843270012559582,-0.569350637645791,-0.411453106493048,-0.251940370672173,2,2,1,0,1,0,2,8,3
"no",0.947747114654805,-0.280902231731809,-0.938002702914707,-0.672412790466586,-0.246560347613766,-0.411453106493048,-0.251940370672173,1,1,0,0,1,0,0,1,3
"no",-1.12408039431121,-0.300608398620421,-1.41863420779352,-0.590867298104019,-0.569350637645791,-0.411453106493048,-0.251940370672173,7,2,1,0,1,1,2,6,3
"no",0.759399159294258,-0.489787600751094,-0.938002702914707,-0.0705293944571655,-0.569350637645791,-0.411453106493048,-0.251940370672173,9,1,2,0,1,0,0,8,3
"no",1.3244430253759,-0.357756282597395,1.22483906903993,0.616782612598753,-0.246560347613766,-0.411453106493048,-0.251940370672173,5,1,1,0,0,0,0,1,3
"yes",-0.464862550549298,-0.2322936867399,0.503891811721719,2.82627714375591,1.04460081251434,-0.411453106493048,-0.251940370672173,1,1,1,0,0,0,0,9,3
"no",-0.935732438950666,-0.61590706883821,-1.05816057913441,-0.520971161793248,-0.569350637645791,-0.411453106493048,-0.251940370672173,4,1,2,0,0,1,0,5,3
"no",0.947747114654805,0.312910263845027,-1.05816057913441,-0.57145170468436,-0.246560347613766,-0.411453106493048,-0.251940370672173,1,1,0,0,0,0,0,1,3
"yes",-1.78329823807313,-0.405051083130063,-0.0968975693767915,-0.155958005503664,-0.246560347613766,1.40622683164359,0.182197529943736,7,2,1,0,0,0,0,0,2
"no",0.947747114654805,0.0169893244010394,0.143418183062613,0.636198206018412,0.0762299424182596,1.45616309368031,0.616335430559645,1,1,1,0,1,0,2,9,0
"no",-1.59495028271258,-0.177444855566597,1.46515482147934,-0.590867298104019,-0.246560347613766,-0.411453106493048,-0.251940370672173,8,2,1,0,0,0,0,5,3
"no",0.476877226253437,-0.196165714110778,-1.17831845535411,-0.72677645204163,-0.246560347613766,-0.411453106493048,-0.251940370672173,4,1,2,0,0,0,0,1,3
"no",0.28852927089289,-0.258568575924716,-1.29847633157381,0.849769733634657,-0.569350637645791,-0.411453106493048,-0.251940370672173,1,1,1,0,1,0,2,8,3
"yes",0.100181315532343,-0.330496085068149,-1.05816057913441,2.0535365256535,0.0762299424182596,3.15399600292882,0.616335430559645,10,1,1,0,1,0,0,8,0
"no",1.79531291377727,-0.324584235001565,0.383733935502017,0.0692628781643772,-0.246560347613766,-0.411453106493048,-0.251940370672173,5,1,1,0,0,0,0,1,3
"no",-0.182340617508477,-0.0907377212567051,0.984523316600528,-0.645230959679063,-0.569350637645791,-0.411453106493048,-0.251940370672173,0,0,1,0,0,0,0,5,3
"no",1.13609507001535,-0.447419341940579,1.22483906903993,0.519704645500459,-0.246560347613766,-0.411453106493048,-0.251940370672173,9,1,1,0,0,0,0,1,3
"no",-0.653210505909845,-0.447419341940579,0.503891811721719,-0.21420478576264,-0.569350637645791,-0.411453106493048,-0.251940370672173,7,0,1,0,1,1,2,8,3
"no",3.30209655666164,0.90310996215895,0.864365440380826,0.0925615902679677,-0.246560347613766,-0.411453106493048,-0.251940370672173,5,1,1,0,0,0,1,10,3
"no",-0.276514595188751,-0.447419341940579,-1.17831845535411,0.399327966298575,-0.569350637645791,-0.411453106493048,-0.251940370672173,1,1,1,0,0,0,2,6,3
"no",-0.0881666398282039,-0.314402715442449,0.503891811721719,-0.664646553098722,0.0762299424182596,-0.411453106493048,-0.251940370672173,7,1,1,0,0,0,2,6,3
"no",2.64287871289973,-0.292069059635356,0.624049687941421,-0.575334823368292,-0.569350637645791,0.657182901092777,0.616335430559645,5,1,2,0,0,0,0,10,0
"no",-0.559036528229572,-0.239847717380534,-1.05816057913441,-0.454958144166408,-0.569350637645791,-0.411453106493048,-0.251940370672173,9,2,2,0,0,0,0,1,3
"no",0.476877226253437,0.241639626931214,-1.05816057913441,-0.575334823368292,-0.246560347613766,-0.411453106493048,-0.251940370672173,9,1,1,0,0,0,0,1,3
"no",-0.182340617508477,-0.229009325591798,-0.938002702914707,-0.486023093637862,1.69018139257839,-0.411453106493048,-0.251940370672173,9,0,2,0,1,0,0,8,3
"no",-0.935732438950666,-0.434281897348171,0.503891811721719,0.139159014475149,-0.246560347613766,-0.411453106493048,-0.251940370672173,9,1,1,0,1,0,0,9,3
"no",1.04192109233508,-0.447419341940579,0.503891811721719,-0.92869862360608,-0.569350637645791,-0.411453106493048,-0.251940370672173,1,0,0,0,0,0,0,9,3
"no",0.00600733785206958,-0.406693263704114,-0.457371198035898,-0.260802209969821,0.0762299424182596,-0.411453106493048,-0.251940370672173,0,1,1,0,1,0,0,8,3
"no",0.00600733785206958,-0.447419341940579,1.70547057391874,0.445925390505756,0.0762299424182596,-0.411453106493048,-0.251940370672173,10,1,2,0,0,0,0,10,3
"no",-1.02990641663094,-0.401438285867151,1.46515482147934,-0.28021780338948,-0.569350637645791,-0.411453106493048,-0.251940370672173,4,2,2,0,0,0,0,4,3
"no",-0.653210505909845,-0.0910661573715153,-0.5775290742556,-0.610282891523678,1.36739110254636,-0.411453106493048,-0.251940370672173,0,0,1,0,0,0,0,7,3
"no",-1.21825437199149,-0.435595641807412,-0.217055445596494,-0.388945126539568,0.0762299424182596,-0.411453106493048,-0.251940370672173,9,2,1,0,0,0,0,5,3
"no",-1.12408039431121,-0.327540160034857,-1.05816057913441,-0.0511138010375068,-0.246560347613766,-0.411453106493048,-0.251940370672173,1,2,0,0,1,1,2,8,3
"yes",-0.653210505909845,-0.424757250018675,-1.53879208401322,0.0187823352732646,0.0762299424182596,2.10533450015768,1.05047333117555,0,1,2,0,0,1,0,1,2
"no",1.51279098073645,-0.302250579194472,-1.29847633157381,-0.843270012559582,-0.569350637645791,2.12530900497237,1.05047333117555,4,0,2,0,0,0,0,3,0
"no",0.194355293212617,-0.365310313238029,-0.457371198035898,-0.443308788114613,0.721810522482311,3.014174469226,6.69426603918236,1,1,0,0,1,0,0,8,0
"no",0.00600733785206958,-0.143287499626337,-0.5775290742556,0.185756438682329,-0.246560347613766,3.06411073126272,0.182197529943736,1,1,1,0,1,0,0,8,1
"no",-0.0881666398282039,-0.501282864769451,-1.05816057913441,-0.664646553098722,-0.569350637645791,-0.411453106493048,-0.251940370672173,2,1,2,0,0,0,0,8,3
"no",0.476877226253437,-0.350859124186381,0.143418183062613,-0.117126818664346,-0.569350637645791,-0.411453106493048,-0.251940370672173,2,1,1,0,1,0,0,5,3
"no",2.83122666826028,1.14451050654444,0.0232603068429106,1.54873109674237,-0.246560347613766,-0.411453106493048,-0.251940370672173,5,1,0,0,0,0,0,11,3
"yes",-0.276514595188751,0.432132573521128,1.46515482147934,0.0925615902679677,-0.246560347613766,1.46615034608765,0.182197529943736,7,1,1,0,0,0,0,11,2
"no",-0.935732438950666,0.971096237924661,1.58531269769904,-0.408360719959227,0.399020232450285,1.20648178349671,0.182197529943736,4,2,2,0,1,0,0,0,0
"no",-0.370688572869025,-0.34888850749752,-0.457371198035898,-0.684062146518381,-0.569350637645791,-0.411453106493048,-0.251940370672173,9,2,1,0,0,0,0,1,3
"no",0.194355293212617,-0.447419341940579,1.58531269769904,-0.287984040757343,0.399020232450285,-0.411453106493048,-0.251940370672173,2,1,2,1,0,1,1,5,3
"no",-0.276514595188751,-0.447419341940579,1.46515482147934,-0.0433475636696433,-0.246560347613766,-0.411453106493048,-0.251940370672173,9,2,2,0,0,0,0,1,3
"no",-0.841558461270392,-0.426399430592726,1.70547057391874,1.3196270943904,0.399020232450285,0.647195648685433,1.91874913240737,8,2,2,0,0,0,0,6,0
"no",0.194355293212617,-0.445448725251718,1.34499694525963,-0.567568586000428,0.399020232450285,-0.411453106493048,-0.251940370672173,1,0,0,0,1,0,2,8,3
"no",0.476877226253437,-0.461870530992227,0.744207564161124,-0.940347979657876,3.30413284273852,-0.411453106493048,-0.251940370672173,1,1,0,0,0,1,1,1,3
"no",-0.464862550549298,-0.405051083130063,-1.17831845535411,-0.753958282829152,-0.246560347613766,-0.411453106493048,-0.251940370672173,9,1,1,0,1,0,0,1,3
"no",1.60696495841672,-0.447419341940579,-0.697686950475302,-0.121009937348278,1.36739110254636,-0.411453106493048,-0.251940370672173,4,0,2,0,0,0,1,5,3
"no",-1.12408039431121,-0.385016480126641,-1.05816057913441,-0.804438825720265,-0.569350637645791,-0.411453106493048,-0.251940370672173,1,1,0,0,0,0,2,8,3
"no",-1.02990641663094,-0.447419341940579,1.34499694525963,0.356613660775326,0.0762299424182596,-0.411453106493048,-0.251940370672173,4,2,2,0,1,1,2,8,3
"no",0.476877226253437,-0.310789918179537,0.864365440380826,0.399327966298575,0.0762299424182596,-0.411453106493048,-0.251940370672173,9,1,1,0,1,1,0,5,3
"no",0.382703248573164,2.91970770709356,-1.41863420779352,1.61862723305314,-0.246560347613766,-0.411453106493048,-0.251940370672173,1,1,1,0,0,0,0,8,3
"no",0.382703248573164,-0.431325972314879,1.58531269769904,-0.75007516414522,-0.246560347613766,-0.411453106493048,-0.251940370672173,9,1,1,0,0,0,0,5,3
"no",-0.370688572869025,0.262987974393877,1.10468119282023,-0.559802348632565,-0.569350637645791,1.93555120923283,0.182197529943736,4,2,2,0,0,0,0,4,0
"no",-0.182340617508477,-0.3321382656422,0.503891811721719,2.87675768664703,0.0762299424182596,-0.411453106493048,-0.251940370672173,4,1,2,0,1,0,2,8,3
"yes",-0.464862550549298,0.558908913837864,-0.5775290742556,3.4359267771332,0.399020232450285,-0.411453106493048,-0.251940370672173,7,1,1,0,1,0,1,8,3
"no",-0.653210505909845,-0.41621791103361,0.263576059282315,-0.559802348632565,0.399020232450285,3.23389402218757,9.29909344287782,0,1,1,0,1,0,0,8,1
"no",-1.12408039431121,-0.618862993871501,0.864365440380826,-0.656880315730859,1.04460081251434,-0.411453106493048,-0.251940370672173,9,2,1,0,1,1,0,5,3
"no",1.04192109233508,-0.207004105899515,-1.41863420779352,-0.81608818177206,-0.569350637645791,-0.411453106493048,-0.251940370672173,4,1,2,0,0,0,1,3,3
"no",0.194355293212617,-0.389286149619174,0.503891811721719,-0.967529810445398,4.91808429289864,-0.411453106493048,-0.251940370672173,4,1,2,0,0,0,2,6,3
"no",-0.747384483590119,-0.304878068112953,0.503891811721719,0.360496779459258,-0.569350637645791,-0.411453106493048,-0.251940370672173,0,2,1,0,1,0,2,8,3
"no",0.00600733785206958,-0.447419341940579,-1.53879208401322,-0.295750278125206,-0.246560347613766,-0.411453106493048,-0.251940370672173,1,1,1,0,1,0,0,3,3
"no",-0.182340617508477,-0.166934899892671,-1.17831845535411,-0.299633396809138,-0.569350637645791,-0.411453106493048,-0.251940370672173,1,1,1,0,1,1,0,8,3
"no",-1.02990641663094,-0.428041611166777,-0.938002702914707,-0.218087904446572,-0.569350637645791,-0.411453106493048,-0.251940370672173,4,2,2,0,1,1,2,8,3
"no",-1.21825437199149,-0.325897979460806,0.864365440380826,-0.583101060736155,0.721810522482311,-0.411453106493048,-0.251940370672173,9,2,2,0,1,0,2,8,3
"no",0.947747114654805,-0.387315532930313,-1.05816057913441,0.131392777107285,-0.246560347613766,-0.411453106493048,-0.251940370672173,6,1,0,0,0,1,0,1,3
"no",-0.559036528229572,-0.511792820443377,0.263576059282315,-0.827737537823855,-0.246560347613766,-0.411453106493048,-0.251940370672173,9,2,1,0,1,0,0,8,3
"no",2.54870473521945,-0.328197032264477,1.46515482147934,-0.253035972601957,-0.569350637645791,-0.411453106493048,-0.251940370672173,5,2,0,0,0,0,0,4,3
"no",3.49044451202219,-0.429355355626018,-1.29847633157381,-0.447191906798544,0.0762299424182596,0.49738686257527,0.182197529943736,5,0,0,0,0,0,1,9,1
"no",-0.935732438950666,2.02176336920248,0.503891811721719,0.286717524464555,0.0762299424182596,-0.411453106493048,-0.251940370672173,2,1,1,0,1,0,0,9,3
"no",-0.653210505909845,-0.324255798886755,0.503891811721719,-0.788906350984538,-0.569350637645791,-0.411453106493048,-0.251940370672173,1,2,1,0,1,0,0,0,3
"no",1.79531291377727,-0.23327899508433,0.383733935502017,1.03615943046338,-0.569350637645791,-0.411453106493048,-0.251940370672173,11,1,3,0,0,0,2,6,3
"no",-0.841558461270392,-0.458257733729315,1.46515482147934,-0.093828106560756,0.0762299424182596,-0.411453106493048,-0.251940370672173,6,1,1,0,1,0,2,8,3
"no",1.04192109233508,0.28532163020097,0.383733935502017,0.822587902847135,0.399020232450285,-0.411453106493048,-0.251940370672173,1,1,1,0,1,1,2,8,3
"no",0.100181315532343,-0.2162003171142,-0.817844826695005,-0.8821011993989,-0.569350637645791,-0.411453106493048,-0.251940370672173,1,1,1,0,1,0,1,5,3
"no",0.100181315532343,0.15131969535841,-0.337213321816196,-0.8821011993989,-0.569350637645791,-0.411453106493048,-0.251940370672173,4,1,2,0,1,0,2,8,3
"no",-0.747384483590119,-0.0979633157825294,-0.337213321816196,1.17983482176886,-0.569350637645791,-0.411453106493048,-0.251940370672173,4,1,2,0,1,0,0,8,3
"no",1.60696495841672,-0.142630627396716,1.22483906903993,0.177990201314466,-0.569350637645791,-0.411453106493048,-0.251940370672173,5,1,0,0,0,0,0,8,3
"no",3.58461848970246,-0.228024017247367,-1.65894996023292,0.407094203666439,-0.569350637645791,-0.411453106493048,-0.251940370672173,5,1,1,0,0,0,1,5,3
"no",-0.747384483590119,-0.397168616374619,0.0232603068429106,-0.427776313378886,-0.246560347613766,-0.411453106493048,-0.251940370672173,9,1,1,0,1,0,2,8,3
"no",1.04192109233508,0.742176265901954,0.864365440380826,-0.847153131243514,1.36739110254636,-0.411453106493048,-0.251940370672173,1,1,1,0,1,1,2,8,3
"no",-1.21825437199149,-0.420159144411332,-0.0968975693767915,-0.132659293400073,-0.569350637645791,-0.411453106493048,-0.251940370672173,1,1,1,0,1,0,0,8,3
"no",0.947747114654805,-0.513435001017428,-0.817844826695005,-0.408360719959227,-0.246560347613766,-0.411453106493048,-0.251940370672173,6,1,1,0,0,1,0,5,3
"no",-1.21825437199149,-0.261852937072818,-0.5775290742556,-0.268568447337684,-0.246560347613766,-0.411453106493048,-0.251940370672173,1,1,0,0,0,0,0,5,3
"yes",0.194355293212617,-0.33345201010144,0.383733935502017,4.69794034941101,0.0762299424182596,-0.411453106493048,-0.251940370672173,6,0,1,0,0,0,0,9,3
"no",-0.653210505909845,-0.387315532930313,-0.217055445596494,0.00324986053753759,0.399020232450285,-0.411453106493048,-0.251940370672173,7,2,1,0,1,0,0,8,3
"no",0.100181315532343,-0.0979633157825294,0.263576059282315,-0.610282891523678,-0.246560347613766,-0.411453106493048,-0.251940370672173,4,0,2,0,0,0,0,1,3
"no",-0.370688572869025,-0.164307410974189,0.503891811721719,-0.672412790466586,-0.569350637645791,0.816978939610283,0.616335430559645,0,2,1,0,0,0,0,9,0
"no",-0.276514595188751,-0.445777161366528,0.503891811721719,-0.948114217025739,1.69018139257839,-0.411453106493048,-0.251940370672173,1,1,1,0,0,1,2,6,3
"no",-1.02990641663094,-0.43231128065931,-1.17831845535411,-0.559802348632565,-0.246560347613766,-0.411453106493048,-0.251940370672173,0,1,1,0,1,0,2,8,3
"no",0.476877226253437,0.380239667381117,0.383733935502017,-0.443308788114613,-0.569350637645791,-0.411453106493048,-0.251940370672173,7,1,2,0,1,0,0,9,3
"no",0.100181315532343,-0.0467272818721387,1.46515482147934,-0.400594482591364,-0.246560347613766,-0.411453106493048,-0.251940370672173,4,1,2,0,1,0,1,5,3
"yes",1.70113893609699,-0.362354388204738,-0.0968975693767915,0.609016375230889,-0.569350637645791,0.487399610167926,0.182197529943736,9,1,1,0,0,0,0,6,2
"no",1.13609507001535,-0.396183308030188,-1.05816057913441,0.00324986053753759,0.399020232450285,-0.411453106493048,-0.251940370672173,1,2,1,0,1,1,2,8,3
"yes",1.79531291377727,-0.362354388204738,-1.17831845535411,0.535237120236186,-0.569350637645791,3.45361357514914,0.616335430559645,9,1,1,0,0,0,0,5,2
"no",-0.370688572869025,-0.447419341940579,1.70547057391874,-0.614166010207609,1.04460081251434,-0.411453106493048,-0.251940370672173,8,0,2,0,0,0,1,5,3
"no",-0.0881666398282039,-0.468110817173621,-0.817844826695005,-0.0394644449857116,0.399020232450285,-0.411453106493048,-0.251940370672173,4,1,1,0,0,0,2,6,3
"no",-0.841558461270392,-0.410634497081837,0.503891811721719,0.205172032101988,-0.569350637645791,2.80444216867177,0.182197529943736,1,1,1,0,1,0,0,0,1
"no",-0.747384483590119,-0.430997536200069,-1.05816057913441,-0.047230682353575,-0.246560347613766,-0.411453106493048,-0.251940370672173,1,1,0,0,1,0,0,8,3
"no",-0.841558461270392,0.270213568919701,0.503891811721719,0.372146135511053,-0.246560347613766,-0.411453106493048,-0.251940370672173,9,2,2,0,0,0,0,9,3
"no",0.382703248573164,-0.39913923306348,0.263576059282315,-0.12489305603221,-0.569350637645791,1.27639255034811,0.616335430559645,1,1,0,0,1,0,0,9,0
"no",0.194355293212617,-0.336407935134732,-0.938002702914707,-0.552036111264702,-0.569350637645791,-0.411453106493048,-0.251940370672173,1,0,1,0,1,0,2,8,3
"no",-0.276514595188751,0.934311393065919,-1.29847633157381,0.376029254194985,-0.569350637645791,-0.411453106493048,-0.251940370672173,4,0,2,0,0,0,2,6,3
"no",-1.31242834967176,-0.511464384328567,0.263576059282315,0.515821526816528,-0.569350637645791,-0.411453106493048,-0.251940370672173,7,2,1,0,1,0,0,8,3
"no",0.476877226253437,-0.497998503621349,0.143418183062613,-0.388945126539568,-0.569350637645791,-0.411453106493048,-0.251940370672173,9,0,1,0,1,0,0,5,3
"no",-0.747384483590119,-0.435924077922222,0.503891811721719,-0.664646553098722,-0.569350637645791,2.81442942107911,0.182197529943736,1,1,1,0,1,0,1,0,0
"no",-0.841558461270392,1.01904791068695,0.624049687941421,-0.377295770487773,-0.246560347613766,-0.411453106493048,-0.251940370672173,2,1,2,0,1,0,2,8,3
"no",1.04192109233508,0.678788095743586,0.143418183062613,1.001211362308,-0.569350637645791,-0.411453106493048,-0.251940370672173,1,1,1,0,1,0,0,0,3
"no",0.571051203933711,-0.234264303428761,1.34499694525963,-0.699594621254108,-0.246560347613766,-0.411453106493048,-0.251940370672173,4,1,2,0,1,0,0,7,3
"yes",-0.559036528229572,-0.211273775392047,0.263576059282315,4.27468041286245,0.0762299424182596,3.27384303181695,1.05047333117555,7,2,1,0,1,0,0,8,0
"no",0.853573136974531,-0.379761502289678,-1.17831845535411,-0.404477601275295,-0.569350637645791,-0.411453106493048,-0.251940370672173,7,1,1,0,1,0,2,8,3
"no",0.382703248573164,1.70120972114773,-0.337213321816196,-0.641347840995132,0.399020232450285,-0.411453106493048,-0.251940370672173,4,0,2,0,1,0,0,1,3
"no",-0.747384483590119,-0.209960030932806,1.34499694525963,-0.047230682353575,-0.569350637645791,-0.411453106493048,-0.251940370672173,4,0,2,0,1,0,2,8,3
"yes",1.41861700305617,-0.245102695217498,-0.337213321816196,0.135275895791217,-0.246560347613766,0.647195648685433,0.616335430559645,4,1,2,0,0,0,0,1,2
"no",-1.31242834967176,-0.444791853022097,-0.938002702914707,-0.319048990228797,-0.246560347613766,-0.411453106493048,-0.251940370672173,4,2,2,0,0,0,1,4,3
"no",0.100181315532343,-0.344290401890177,-0.817844826695005,-0.0355813263017798,-0.246560347613766,-0.411453106493048,-0.251940370672173,3,0,1,0,0,0,2,6,3
"no",-0.747384483590119,-0.447419341940579,0.503891811721719,-0.187022954975118,-0.246560347613766,-0.411453106493048,-0.251940370672173,9,1,1,0,1,0,0,0,3
"no",-0.464862550549298,-0.436580950151842,0.744207564161124,-0.687945265202312,-0.246560347613766,-0.411453106493048,-0.251940370672173,7,1,1,0,1,1,0,1,3
"no",1.70113893609699,-0.339035424053214,1.34499694525963,-0.897633674134627,0.721810522482311,-0.411453106493048,-0.251940370672173,9,0,1,0,0,0,0,1,3
"no",0.665225181613984,-0.197151022455209,-0.457371198035898,-0.687945265202312,0.399020232450285,-0.411453106493048,-0.251940370672173,1,1,0,0,1,0,2,8,3
"no",-0.464862550549298,-0.389614585733984,0.864365440380826,-0.57145170468436,-0.569350637645791,-0.411453106493048,-0.251940370672173,0,1,1,0,1,0,2,8,3
"no",-0.747384483590119,1.12644652022988,1.22483906903993,-0.493789331005725,0.0762299424182596,-0.411453106493048,-0.251940370672173,9,2,1,0,0,0,0,8,3
